Id,SalePrice
1461,119780.73830935088
1462,157751.0803795372
1463,186855.9782851414
1464,192313.1117123401
1465,203888.15598435065
1466,171725.76948680927
1467,179048.0490034994
1468,162761.33503604142
1469,195988.51278285042
1470,119707.25317915448
1471,183398.70399974257
1472,97933.48755103815
1473,95643.70818901803
1474,146073.52394466463
1475,114947.84375873586
1476,364580.01127384533
1477,268157.5367495745
1478,291672.1670539494
1479,286539.17512158694
1480,451457.54768117703
1481,327846.0349981646
1482,217188.03934413637
1483,174901.9300249478
1484,162760.04675303798
1485,191353.72852828354
1486,195867.68690574373
1487,330257.7879968685
1488,240934.0415126429
1489,200507.6096947698
1490,227122.60170374575
1491,190196.48712195788
1492,87640.19415088915
1493,172587.62960349908
1494,308335.34179065237
1495,298400.7622282136
1496,227249.3284863429
1497,180816.26238410606
1498,162541.0799568802
1499,156798.55097619948
1500,151591.66289613012
1501,170586.74905078206
1502,142665.0048059746
1503,297957.5952313866
1504,249296.51425915086
1505,233032.2353686314
1506,188574.10054402828
1507,241368.27305600778
1508,202319.57574201893
1509,164642.59694882
1510,147504.16793008367
1511,150515.323265682
1512,168214.44101292585
1513,143791.1678920521
1514,158226.2599597445
1515,205968.14720170174
1516,162779.32863955875
1517,164698.29325728782
1518,136716.43396141168
1519,211690.74211995798
1520,129111.48218300093
1521,135625.79105537853
1522,185784.54750122898
1523,106683.44354481866
1524,124211.39896429151
1525,125202.02967947461
1526,119209.13045647243
1527,104986.30656370767
1528,137386.680833753
1529,149931.04989584547
1530,184264.69023831445
1531,107525.95595376
1532,98455.25974720716
1533,143216.66179259744
1534,124954.12076238374
1535,142437.65807847088
1536,104091.88136604724
1537,61791.42257542425
1538,150919.93270138378
1539,201647.74600944127
1540,93568.27386397698
1541,148392.07557438768
1542,142594.04513400444
1543,198200.7322912725
1544,84882.43763632435
1545,114211.90336071505
1546,137765.67589075965
1547,139548.96309583433
1548,140681.27211383995
1549,119955.8841016435
1550,137990.32752464263
1551,108113.11022323306
1552,128435.94816115873
1553,152114.68330014352
1554,113546.55465542704
1555,168543.53620997345
1556,88382.9148975852
1557,108107.90714890909
1558,95924.01644779198
1559,79765.99144952459
1560,129675.5578919937
1561,123736.01748224985
1562,125133.04547080873
1563,116853.08366511637
1564,155396.19254522127
1565,145654.70884448342
1566,250905.31133517006
1567,75247.96745341326
1568,241288.66127670268
1569,125448.15673766485
1570,133749.37849445178
1571,121257.05669286463
1572,148107.3253289066
1573,230803.88063417992
1574,115121.31406800638
1575,220927.93908365848
1576,239305.98697365122
1577,188573.50967031828
1578,152109.55531362264
1579,154205.60678678792
1580,201446.38912561166
1581,152076.97604355973
1582,124979.71055690867
1583,321032.91707036184
1584,221697.0743756146
1585,138203.55093265892
1586,68207.0833312931
1587,103881.93475465341
1588,147236.02695439305
1589,95703.75317109097
1590,135100.9338717776
1591,91755.97175551727
1592,114491.63298050017
1593,129593.90971667843
1594,121352.66559913858
1595,106088.38062435808
1596,220786.89102271292
1597,196458.30283245546
1598,227165.12365026106
1599,173159.0563236612
1600,173319.68128593045
1601,65356.62974512309
1602,110744.16418265077
1603,83666.92785680012
1604,257420.61725208073
1605,247516.88557815203
1606,168740.85427736185
1607,179021.65260224557
1608,218747.50467595732
1609,188857.2523373131
1610,154650.01913918625
1611,139869.91031671694
1612,157704.80783803697
1613,159888.15103685492
1614,119379.8070928027
1615,85312.42329080892
1616,71984.39920813919
1617,90545.12805414411
1618,126443.1968270518
1619,137915.81110880504
1620,156962.7390053122
1621,138766.53336869992
1622,132989.73105417434
1623,267577.6016383723
1624,210177.65187828836
1625,125771.97572407487
1626,172837.14500974165
1627,189555.61950972996
1628,272422.7445752577
1629,186787.3525468519
1630,344689.94531956234
1631,238539.07929719728
1632,260236.13872166513
1633,179549.28671860456
1634,184943.12039809572
1635,174510.79239294454
1636,148097.93138682292
1637,206623.57163198479
1638,185864.29776911467
1639,195189.09830169313
1640,259766.15374227206
1641,187468.55024631464
1642,231131.7636073918
1643,220792.51622610234
1644,240742.11337132807
1645,194674.01215878577
1646,156060.6148524007
1647,166533.4049420587
1648,128611.95173834803
1649,136477.8394683667
1650,111602.5379715962
1651,122258.1088731354
1652,99637.31156434416
1653,100223.84809277169
1654,143123.8568850801
1655,145841.96955527563
1656,139421.1541207389
1657,144085.39568532165
1658,140102.5059962248
1659,128267.230669781
1660,153216.19847031296
1661,444090.8342710105
1662,397659.0362016001
1663,379906.9247749359
1664,462545.3545564403
1665,299487.4854439213
1666,315058.8124529619
1667,357496.9301097088
1668,335252.4395020455
1669,298926.2136555355
1670,352113.8958974624
1671,275029.4764675314
1672,419388.4217424405
1673,312438.22818046395
1674,258254.02749213917
1675,193321.71479887434
1676,197464.90106614193
1677,232159.13388251286
1678,445084.3018877818
1679,362618.1207622785
1680,331966.5571975389
1681,241222.63579318524
1682,309047.3471468793
1683,190034.32911720866
1684,174349.26110307832
1685,167652.06232287164
1686,167934.709970971
1687,170531.87601864364
1688,189378.78748860655
1689,192050.01787920052
1690,196174.48741681554
1691,187023.49007351865
1692,264752.090850032
1693,166810.7196195509
1694,181203.31869917703
1695,169570.319462347
1696,277001.51444701076
1697,174783.2935246202
1698,355743.0832580675
1699,311021.44636236323
1700,257189.0868001298
1701,281953.0824702036
1702,259200.073145931
1703,256877.50982519763
1704,287105.10531035106
1705,233121.7222438086
1706,393710.8480530395
1707,213419.2153963716
1708,204819.34955443343
1709,280549.69674148917
1710,226953.5507604381
1711,269285.5385977663
1712,272028.14085446345
1713,266113.31016844854
1714,222492.41304817336
1715,209826.1340029409
1716,184853.6408504056
1717,177994.4432783534
1718,139350.87104295235
1719,204750.91454432852
1720,238633.5721586421
1721,169605.10938471305
1722,125855.61650142608
1723,156552.92666179134
1724,211810.26910578646
1725,232763.5581579358
1726,179607.2427821467
1727,156488.47411233874
1728,183166.5681097999
1729,165355.30014170293
1730,154907.6135503153
1731,121226.64627999207
1732,126966.78088590564
1733,113078.56103164401
1734,120799.81762061166
1735,124329.36070377142
1736,110147.79551079086
1737,332660.61372791824
1738,243810.3336040189
1739,251964.4254620438
1740,221295.0782365373
1741,198452.10517528924
1742,167738.3347499168
1743,175886.49072221425
1744,303197.2206421505
1745,224863.52166187542
1746,192903.39391258376
1747,225527.68523866934
1748,211256.0312291814
1749,142025.62109585517
1750,128952.72735592027
1751,251321.9628210966
1752,116514.24969870312
1753,150695.03647883632
1754,192837.56284397322
1755,161122.33697471817
1756,124083.82878936084
1757,119974.87763117907
1758,142233.23554336574
1759,175216.57826409498
1760,166574.79729349635
1761,150024.27541242377
1762,177105.51828250661
1763,174929.20899680958
1764,115085.51688893179
1765,172597.17774202648
1766,188991.61066286959
1767,228298.78323488013
1768,140674.79742245178
1769,176697.04385327804
1770,152898.9208499404
1771,125277.87097601219
1772,131785.78127445228
1773,122413.2504619276
1774,152973.61783447795
1775,141599.58748566898
1776,129073.16535238297
1777,108294.07388893585
1778,137804.15559899114
1779,121356.07345379984
1780,186949.61309303524
1781,128504.68184737104
1782,88306.48612727593
1783,136541.49561993717
1784,103424.1699829278
1785,108806.06442638746
1786,143114.31943977036
1787,166436.00943794806
1788,57486.41866916187
1789,94076.00713230806
1790,79959.29800533435
1791,185350.1158573651
1792,162425.68600630786
1793,135092.9926377409
1794,150544.6095070004
1795,138950.20532839207
1796,119763.15103743806
1797,109755.98959698911
1798,121061.63305876541
1799,112716.21799957694
1800,126258.92716526153
1801,124496.53341554616
1802,139622.68968020193
1803,151184.4234132078
1804,141170.30297983604
1805,135339.69984078873
1806,123300.0203517376
1807,132263.41617206408
1808,128864.30190870611
1809,123572.78949428382
1810,138603.1422607847
1811,87091.83387672898
1812,95146.85820649288
1813,122439.16458391774
1814,93599.37049998739
1815,52407.764055427215
1816,96768.95743199196
1817,107078.7716473555
1818,133692.34709730544
1819,119550.43214314447
1820,64214.73357497528
1821,110391.93594036598
1822,151613.53920864905
1823,51637.462210647165
1824,128183.05304821972
1825,136530.79394361068
1826,103855.1166062323
1827,99012.49940651626
1828,137495.66019683183
1829,125419.1047400093
1830,146506.53909088168
1831,161523.53635220884
1832,77362.13518393523
1833,137395.97267505992
1834,112934.8714834348
1835,136992.4094817343
1836,124630.64701407879
1837,95687.15843545113
1838,127614.79840636339
1839,93005.43478825712
1840,144790.78419752684
1841,139091.8299768252
1842,85131.51000301464
1843,131523.44381531404
1844,131010.26247128211
1845,136371.49612399173
1846,148481.1401046205
1847,174534.6436124334
1848,52475.091323229324
1849,119000.86760534355
1850,123593.11527102889
1851,155066.11351450195
1852,123605.55658829723
1853,122121.66435158066
1854,173191.75322653615
1855,157223.68243170425
1856,230117.5940444341
1857,153934.39624511395
1858,131163.88430045292
1859,121850.24633971466
1860,146312.6836222671
1861,121140.23387169858
1862,313613.45369225746
1863,295728.74858861894
1864,294764.0807525235
1865,334256.235255058
1866,311675.4927689934
1867,234687.0511954293
1868,293257.49462069484
1869,202749.4894842708
1870,231571.66334586925
1871,240969.2570331171
1872,168479.48546142835
1873,248696.11566419984
1874,152817.08436303734
1875,208780.8706834679
1876,196287.2478639491
1877,214311.9289145167
1878,205051.96084432612
1879,127970.26604072734
1880,134164.23695988682
1881,249797.94014576118
1882,253360.04296195274
1883,188258.5621960127
1884,205950.78543845293
1885,242451.46887980826
1886,277787.6331134797
1887,215863.88495622962
1888,276081.33471846866
1889,166497.5401175998
1890,122304.67508460578
1891,133328.31367951955
1892,100771.81915760247
1893,134535.80452780353
1894,128859.79791054394
1895,145442.51964103032
1896,122788.4144535416
1897,113980.06861566438
1898,116365.3016490398
1899,149785.8725852302
1900,151404.87025546542
1901,178079.32301462156
1902,153686.41400442118
1903,217961.73040908863
1904,137748.8070943516
1905,203909.82460024732
1906,164996.72145761806
1907,223331.94731528388
1908,108725.06162894568
1909,135889.23865137962
1910,118159.01388493506
1911,230093.14814383292
1912,349352.6324877298
1913,132035.43163692378
1914,66517.51819880394
1915,288075.05308909836
1916,65789.6863288557
1917,265258.46922070096
