Id,SalePrice
1461,119320.0
1462,138930.0
1463,163535.26666666666
1464,178433.33333333334
1465,206080.4
1466,183599.44444444447
1467,166780.0
1468,177676.66666666666
1469,189351.66666666666
1470,112721.66666666667
1471,188191.0
1472,89233.25
1473,104579.18333333333
1474,157023.33333333334
1475,151818.33333333334
1476,409867.5
1477,264307.63333333336
1478,337562.93333333335
1479,305793.76666666666
1480,460378.3333333333
1481,339490.4666666667
1482,207163.73333333334
1483,172608.26666666666
1484,185980.0
1485,167388.8888888889
1486,190483.33333333334
1487,355833.3333333333
1488,245740.93333333332
1489,200304.4
1490,186893.0
1491,188402.77777777778
1492,108979.33333333333
1493,180076.66666666666
1494,297205.63333333336
1495,299189.5
1496,212016.66666666666
1497,190695.0
1498,150771.1111111111
1499,150771.1111111111
1500,151322.2311111111
1501,171506.66666666666
1502,147855.87301587302
1503,257218.36666666667
1504,216180.0
1505,210306.66666666666
1506,221281.66666666666
1507,217050.0
1508,199130.0
1509,173606.66666666666
1510,132800.8
1511,146375.0
1512,168618.33333333334
1513,173190.0
1514,148623.33333333334
1515,167143.33333333334
1516,160711.66666666666
1517,143248.33333333334
1518,149293.33333333334
1519,215253.33333333334
1520,138796.66666666666
1521,147710.0
1522,192896.66666666666
1523,120159.66666666667
1524,121162.5
1525,126266.66666666667
1526,130006.66666666667
1527,84431.66666666667
1528,128091.66666666667
1529,140564.16666666666
1530,156766.66666666666
1531,121832.9
1532,98480.0
1533,146216.66666666666
1534,123700.0
1535,143506.66666666666
1536,105619.33333333333
1537,68606.06666666667
1538,202968.7
1539,211079.0
1540,125702.9
1541,163883.33333333334
1542,141463.33333333334
1543,231979.3
1544,71983.33333333333
1545,100230.0
1546,116605.96666666666
1547,116114.46666666666
1548,120693.33333333333
1549,97580.73333333334
1550,138433.33333333334
1551,116065.33333333333
1552,136716.66666666666
1553,130530.83333333333
1554,123556.93333333333
1555,151973.33333333334
1556,102191.86666666667
1557,137756.66666666666
1558,102725.0
1559,117827.9
1560,133413.33333333334
1561,153300.0
1562,113113.33333333333
1563,123186.24761904762
1564,176823.33333333334
1565,141986.66666666666
1566,146950.0
1567,75350.0
1568,214133.33333333334
1569,115103.33333333333
1570,126510.0
1571,115763.33333333333
1572,134268.33333333334
1573,235446.96666666667
1574,161818.33333333334
1575,199500.0
1576,192705.0
1577,200471.06666666668
1578,148126.66666666666
1579,143845.09523809524
