Id,SalePrice
1461,121772.95314700798
1462,155240.08731532487
1463,187468.25463635224
1464,197956.8972117534
1465,186433.2400442685
1466,172996.01623713298
1467,173842.73457687214
1468,161511.4662357623
1469,189495.12357176206
1470,124119.4586107612
1471,185222.83182656585
1472,95306.85527324636
1473,96212.29506498488
1474,148830.37121922604
1475,111571.73036391706
1476,371035.53782949445
1477,240015.06560837818
1478,297230.63457043923
1479,302571.5578733868
1480,493753.03087559214
1481,345134.49152513663
1482,203927.43587215553
1483,180611.71605045034
1484,161881.4298738236
1485,183761.72917308196
1486,188665.80059888042
1487,353021.9955823003
1488,239546.23872722744
1489,192671.1313083751
1490,242162.06348589086
1491,191451.36351121403
1492,89037.4530795145
1493,181917.23377394164
1494,296874.94980132714
1495,303359.8855178169
1496,246843.63676658395
1497,181046.46409014717
1498,170809.80277029023
1499,165644.27141357935
1500,160182.23635511578
1501,179775.5727453765
1502,145346.10090419382
1503,289633.9049755321
1504,237561.07770083618
1505,235292.70972038654
1506,190996.62743545324
1507,250671.49812207645
1508,201973.06964533296
1509,158966.7787530204
1510,148469.31257887284
1511,155234.85413943417
1512,178482.67021347227
1513,138915.63668532355
1514,157845.48055840872
1515,209401.73356591948
1516,158496.96644245659
1517,167629.6664797899
1518,142750.46113117784
1519,207703.85674102078
1520,132674.80535101605
1521,133517.84682012076
1522,176434.77073809353
1523,116827.12164796164
1524,120916.45905037902
1525,122821.84270971108
1526,115674.69307155767
1527,110255.68259677815
1528,127911.86833303334
1529,150313.18653698493
1530,178609.77279534112
1531,116494.45422031786
1532,98502.21647735192
1533,138605.0696153028
1534,121385.23351297557
1535,151639.8242871086
1536,110400.22282861412
1537,65547.60317745831
1538,140067.09053587803
1539,180229.10746617054
1540,80037.1462439042
1541,139672.75858078973
1542,139335.89290429797
1543,189232.80224841172
1544,85563.58855080913
1545,104925.07007766532
1546,132213.82170829547
1547,133897.42510723014
1548,130428.07681651534
1549,118347.77118718496
1550,142567.90050928807
1551,107585.06773366808
1552,142105.33421474163
1553,145808.57652198354
1554,117543.90498719478
1555,167443.298289488
1556,82698.9183717486
1557,115363.50757299575
1558,94272.3751205303
1559,71246.91228456292
1560,138400.9422263356
1561,126854.8208460777
1562,128899.32469598237
1563,120622.26661210955
1564,159054.33684568867
1565,153822.84854291694
1566,219472.9043364654
1567,78499.62529579317
1568,236107.93418772813
1569,143001.20431244205
1570,135741.8127657835
1571,124008.23481043897
1572,141136.6888753772
1573,239997.40012094378
1574,109965.84271813699
1575,229912.496566845
1576,246573.54635343782
1577,187012.36717894318
1578,144514.20858611158
1579,152936.3340693949
1580,188979.69976552506
1581,156028.9000220405
1582,126421.81865564083
1583,310998.391007753
1584,222525.84968636773
1585,139803.96101029174
1586,72952.64802645407
1587,101630.93070318148
1588,147647.52478961623
1589,97776.95531553982
1590,126720.85473258908
1591,94722.20991586265
1592,110646.76688293845
1593,125298.9626420968
1594,113263.07581166775
1595,107122.6083222678
1596,228359.84671691206
1597,202260.47324258648
1598,215097.020748452
1599,167066.59533847647
1600,167646.57533433422
1601,74953.68985403064
1602,110361.95775429069
1603,76041.16740882523
1604,260619.42483899195
1605,244799.43184727165
1606,166517.67339740935
1607,174497.01898818137
1608,221316.07781452587
1609,181646.94070051983
1610,148114.02540222512
1611,139856.04105518054
1612,177369.0201267293
1613,166543.8645255197
1614,125379.96880152589
1615,88089.50730218017
1616,76386.70983211139
1617,94122.87950466601
1618,129430.87522612512
1619,145480.7968974703
1620,157345.33596262994
1621,136560.77270143683
1622,141985.46940050658
1623,281211.817407063
1624,224005.53622665128
1625,117904.02050412497
1626,168079.376293142
1627,190499.28658659925
1628,270032.242586861
1629,183185.75635551725
1630,332448.98621151946
1631,203928.7785968525
1632,232137.3647390811
1633,168913.23786691247
1634,192297.81431866685
1635,182248.08465488412
1636,159504.98997744283
1637,207297.42983487702
1638,178516.7636867946
1639,185119.12820520185
1640,244552.77135461135
1641,179717.26426237772
1642,245754.42318641974
1643,217850.9954373138
1644,238214.80394699075
1645,197660.5018729698
1646,156669.67103672808
1647,152448.952317659
1648,134670.92925728305
1649,138918.8957727667
1650,117715.44892044121
1651,122318.81468894955
1652,96920.5623967674
1653,96963.44366299691
1654,146130.88753964868
1655,134847.7765371257
1656,142920.79635311666
1657,148315.19881656283
1658,148737.03243691675
1659,117321.0924864259
1660,157622.0017706615
1661,444602.365032159
1662,391306.7351540261
1663,391437.15010922326
1664,415434.9775916985
1665,314381.31693244295
1666,338002.32629772293
1667,368936.66722905665
1668,346783.6177883331
1669,304884.40572662186
1670,368731.1084940048
1671,262985.17132671457
1672,393779.6518293882
1673,298693.0501851275
1674,242246.01017508688
1675,198125.19968189893
1676,197961.29806835222
1677,218875.9573443202
1678,424900.0067339526
1679,407891.99848492927
1680,327318.19528414006
1681,251139.50737549464
1682,328304.4818327675
1683,183907.44389225726
1684,174570.170033072
1685,179790.48686734884
1686,170405.9374478066
1687,165650.3005605368
1688,187853.60225327828
1689,193970.2760650361
1690,199898.46961703524
1691,183348.98748171702
1692,263508.2154920514
1693,164774.06587167084
1694,186395.05599804944
1695,162435.92018920783
1696,286562.538683983
1697,163978.30993584575
1698,357181.44682194764
1699,308453.93955798494
1700,253380.91760902357
1701,268824.9987072918
1702,232787.41835816682
1703,247274.4353646973
1704,279926.4724072154
1705,232709.54347424943
1706,393668.2090528438
1707,215262.75610616006
1708,201518.88990838637
1709,267949.69298715657
1710,214607.33440680915
1711,267448.04655513423
1712,258450.37223175366
1713,294681.4107306035
1714,228987.95177244753
1715,208143.98720069643
1716,175258.28515244563
1717,171623.35680298164
1718,137089.04304587797
1719,205960.29889885144
1720,229388.04099371706
1721,158703.43727485917
1722,125633.74294573377
1723,158069.41779549955
1724,204817.73354858893
1725,229998.15569657896
1726,191892.69188477765
1727,163153.25959587828
1728,176563.77976413458
1729,164622.0357538726
1730,149380.66150451888
1731,117853.73398079904
1732,128145.95793672604
1733,113628.65892626529
1734,118103.46306319149
1735,126788.11274741849
1736,112192.07879242318
1737,297206.65624548437
1738,247810.86628553196
1739,248329.43061743063
1740,235447.5078689359
1741,205508.77228018505
1742,175712.9091689235
1743,173975.34631967114
1744,322525.27294409537
1745,207013.43839418917
1746,178508.81037602705
1747,209240.81985040626
1748,213228.85410378352
1749,151122.69234901667
1750,123049.44138319395
1751,233133.48370038113
1752,119896.36494965578
1753,158496.5383142477
1754,191337.88287675605
1755,162994.32286378913
1756,125510.51951800197
1757,120666.6052605908
1758,152466.03631516735
1759,163495.54848978185
1760,166316.44359597747
1761,143679.48858758382
1762,177993.7217816505
1763,186601.65348912333
1764,119085.3654917291
1765,153064.0590429234
1766,181799.35171077456
1767,210756.63977637136
1768,145907.01532028493
1769,165147.761012721
1770,149033.93585292296
1771,123361.12617121215
1772,131689.40911690367
1773,132795.16466974257
1774,144215.94977569883
1775,134270.38109675923
1776,122728.2672711755
1777,108645.38513127393
1778,145572.62823205348
1779,119251.03149587644
1780,172893.62334339574
1781,128039.0849945946
1782,98141.22700347914
1783,141797.37250700314
1784,112793.60016604039
1785,118514.76677160249
1786,160121.74479830207
1787,167676.98072917384
1788,67139.01183064033
1789,99314.48183387292
1790,90174.47300635216
1791,175218.28828808048
1792,148680.5303260694
1793,130668.24369465755
1794,152228.41187488538
1795,132678.7357390387
1796,117346.70062933698
1797,104062.58595087269
1798,122740.50485081555
1799,107587.0694061812
1800,129717.39833181274
1801,128573.03492084105
1802,135049.4402132706
1803,153572.3869842971
1804,144345.7691531895
1805,135211.78948928096
1806,114935.48262913144
1807,127049.58970008355
1808,125923.72837887442
1809,125648.3394058059
1810,144068.05352445837
1811,99013.8399331968
1812,96837.13382930643
1813,123223.59001219162
1814,100208.65048360832
1815,58734.117308848276
1816,96002.53968655384
1817,118147.4068347441
1818,147592.52447372134
1819,131959.66863666056
1820,53992.55216674664
1821,111973.72300578118
1822,159466.15944056405
1823,43865.010415583485
1824,129052.0364743204
1825,142573.96207005624
1826,106766.63477728146
1827,100166.47615496753
1828,138271.94376132183
1829,115603.99777820178
1830,138246.78328310838
1831,143607.36080771056
1832,77242.12578023014
1833,139171.6195951943
1834,117701.66821479384
1835,118069.03906408607
1836,121834.90666388735
1837,88503.25762228951
1838,124206.13345368787
1839,97468.91955689265
1840,152628.6550244524
1841,136646.20574720198
1842,87137.71381535394
1843,130412.71986867706
1844,139951.24608717664
1845,148537.28321561203
1846,152129.26943478818
1847,174463.34538152028
1848,59386.30292878965
1849,111113.5200745588
1850,121874.8537768965
1851,148198.67032416124
1852,129588.37039188806
1853,136718.86699416157
1854,170474.98468291038
1855,152192.8693895815
1856,232436.2828506039
1857,157273.09244248894
1858,132617.94906119246
1859,127038.78509567583
1860,154468.4302860291
1861,125797.7897789237
1862,313559.2294419473
1863,293208.26251551206
1864,293254.5557270815
1865,338798.6210526012
1866,340330.13214335183
1867,230925.73575830404
1868,291187.3185945323
1869,199063.7744712968
1870,218810.6921119808
1871,264703.30788041244
1872,179653.92553829594
1873,237483.36357162008
1874,149219.74702806427
1875,188135.62470220434
1876,199091.54044276045
1877,208631.54779685207
1878,213436.98209035338
1879,130627.95148666669
1880,133535.74000209107
1881,240493.81474485892
1882,240740.65755878264
1883,184215.05087506888
1884,200568.4065249756
1885,237837.70648502928
1886,296579.70272353676
1887,215781.67838929454
1888,268618.50326013804
1889,169320.5448106481
1890,117650.51598532154
1891,128505.51037502433
1892,101757.99289381251
1893,128859.6928056693
1894,131946.54584805953
1895,142992.76433722826
1896,126028.67413004147
1897,111789.97884494436
1898,110880.67898668497
1899,160967.74558087217
1900,148766.6522291456
1901,178597.70071076514
1902,150378.4210096771
1903,207214.68530885258
1904,145635.38059203897
1905,197430.85040158857
1906,137755.50412633884
1907,202882.50419369419
1908,109813.94488230815
1909,137890.62638360373
1910,121383.3648052754
1911,227687.78682303557
1912,325931.83538654
1913,146820.6400759014
1914,58444.7630136354
1915,303774.6505656108
1916,73683.9354311011
1917,250498.91577668127
1918,137653.60198414783
1919,163460.38073703693
1920,154714.62393083278
1921,408728.74197311077
1922,303877.6953562448
1923,225337.74934531443
1924,231380.50416875194
1925,191036.02757174408
1926,378123.24345846084
1927,132880.1216181544
1928,163083.25695133826
1929,121145.11860971931
1930,127512.2825072897
1931,145308.2470091603
1932,139089.8161265718
1933,190405.63449013123
1934,181492.6896788422
1935,167077.36391043995
1936,191836.66767730343
1937,184304.85887201427
1938,180098.73355282328
1939,239895.90357470728
1940,181900.2739501049
1941,171515.59646004083
1942,180743.78410854354
1943,206242.94372781622
1944,385023.73870557314
1945,390929.13779724186
1946,131071.53925340372
1947,281171.32504723524
1948,174353.49997883497
1949,262082.26978361484
1950,181748.82691329264
1951,255933.78654180415
1952,212161.30819176394
1953,168560.20972633944
1954,177474.64480099134
1955,133926.7830130196
1956,288949.3243216376
1957,151423.23802514593
1958,294661.2345914286
1959,145725.8587982261
1960,120707.90832654397
1961,123905.00078065867
1962,96499.27283723
1963,100738.93414180461
1964,108041.19086806141
1965,142575.08827329252
1966,134751.43702446518
1967,271908.26329341205
1968,437434.0959360603
1969,403277.7382132958
1970,433548.65584967297
1971,435533.0679220942
1972,368988.3084233541
1973,264902.8115745444
1974,336132.39054982556
1975,396024.29746183293
1976,270966.80494982813
1977,355055.20970289095
1978,382415.8977809759
1979,329208.80919231335
1980,197503.48435284873
1981,353437.0856928056
1982,212648.88995257785
1983,200476.6069566681
1984,167771.25074800593
1985,230861.4790067546
1986,222244.4902379057
1987,182542.20463646605
1988,181996.8932169451
1989,185588.309763017
1990,207484.54803178337
1991,225376.98792999214
1992,211019.17716030608
1993,171032.02183585314
1994,229038.13449790498
1995,176129.76152980572
1996,258961.83596789726
1997,326046.4445970757
1998,318609.8228889921
1999,276093.00940727803
2000,311568.2548079039
2001,282791.5965757405
2002,252816.23542588382
2003,261530.74666576224
2004,265378.4768917616
2005,219656.3608165664
2006,215340.31877463165
2007,255661.3520286795
2008,217971.964948894
2009,201745.4723364474
2010,191467.3400171266
2011,140087.56270275766
2012,173223.74898531774
2013,187696.86739003618
2014,190772.99552603293
2015,207753.55917526566
2016,194751.44350039033
2017,192015.46608370467
2018,121133.84847690501
2019,129207.59291988795
2020,100781.24766267394
2021,107476.99431794639
2022,181329.58694729456
2023,142817.3582251982
2024,266924.98139172833
2025,346595.5141652027
2026,178890.030604677
2027,162145.33808564005
2028,150386.1704337435
2029,169190.31309184345
2030,266876.97822779976
2031,223373.44804537625
2032,246490.50550845737
2033,255205.26807315723
2034,170725.65654981468
2035,211140.9947468396
2036,195038.46490847896
2037,208248.1698249141
2038,278762.5161790482
2039,225412.28322900442
2040,263218.1069730318
2041,297495.2424008167
2042,204566.02379849993
2043,170947.42897432594
2044,173656.6662014212
2045,204936.5823424289
2046,159051.20466876027
2047,144005.64550435703
2048,144307.21736209845
2049,149622.79589705018
2050,167824.25109582895
2051,102172.20263339617
2052,128429.37716906023
2053,146800.11237551054
2054,84229.9561114425
2055,171230.05609648145
2056,148282.7951806193
2057,113971.55247741754
2058,227081.5420498234
2059,137389.367717112
2060,172845.25305154134
2061,172243.5432115252
2062,131431.52734735652
2063,118766.59501109135
2064,138393.24875058088
2065,113854.88384558487
2066,168214.11702721688
2067,108801.12667929706
2068,153977.65601276606
2069,86502.76279677944
2070,115308.14148105934
2071,95430.05797114446
2072,139741.59059725868
2073,134742.89535645122
2074,172232.1558480633
2075,145851.6394655556
2076,121254.53019561648
2077,154334.4017135702
2078,127820.46491036861
2079,124336.74704990177
2080,111186.98602912492
2081,121009.64475985235
2082,126994.45528803466
2083,153166.58011801977
2084,112087.38068065832
2085,119240.34227631686
2086,102282.8591850237
2087,121397.67962101246
2088,100011.1881228238
2089,76571.7953023283
2090,127248.7385402805
2091,119346.0780313652
2092,130401.95668988454
2093,121438.07109502758
2094,105577.36982401917
2095,145630.21811970623
2096,84412.26023778979
2097,96585.55526331818
2098,152566.28913902023
2099,60077.46704595173
2100,76628.30414945891
2101,120213.37187381915
2102,114789.2083617752
2103,108791.94471330663
2104,138229.59263651274
2105,136034.40767230454
2106,71030.45044663182
2107,189972.068988483
2108,114956.27793591758
2109,111654.69629701106
2110,124916.14764307569
2111,127155.30776053501
2112,142342.2378116047
2113,123214.85636104646
2114,121835.52578258878
2115,160610.20026653336
2116,113385.47487622844
2117,144796.97133472038
2118,123987.1679112865
2119,106961.31027626916
2120,114104.52712063518
2121,88704.15711714019
2122,107577.06382016408
2123,83156.63172708538
2124,155631.87512989208
2125,134276.3994042058
2126,153626.92820004217
2127,165154.36611283253
2128,119528.60027428779
2129,94154.93566412298
2130,130666.77186349989
2131,149720.1090900105
2132,112681.35227885582
2133,119851.35056442989
2134,119392.25907077469
2135,98765.02152450844
2136,81992.06869623596
2137,109997.40119260545
2138,133254.11338442797
2139,145017.81561001326
2140,136993.1785449747
2141,144893.60496349103
